File Path,Line Number,Function Call
/Users/cba/Desktop/github_datascience_code/download_code/OSS-Pole-Emploi_gabarit/gabarit/template_num/num_project/tests/test_model_lgbm_classifier.py,164,"probas = model.predict(x_train, return_proba=True)"
/Users/cba/Desktop/github_datascience_code/download_code/OSS-Pole-Emploi_gabarit/gabarit/template_num/num_project/tests/test_model_lgbm_classifier.py,168,"model.fit(x_train, y_train_mono_3)"
/Users/cba/Desktop/github_datascience_code/download_code/OSS-Pole-Emploi_gabarit/gabarit/template_num/num_project/tests/test_model_lgbm_classifier.py,169,"preds = model.predict(x_train, return_proba=False)"
/Users/cba/Desktop/github_datascience_code/download_code/OSS-Pole-Emploi_gabarit/gabarit/template_num/num_project/tests/test_model_lgbm_classifier.py,171,"probas = model.predict(x_train, return_proba=True)"
/Users/cba/Desktop/github_datascience_code/download_code/OSS-Pole-Emploi_gabarit/gabarit/template_num/num_project/tests/test_model_lgbm_classifier.py,174,"preds_inv = model.predict(x_train_inv, return_proba=False)"
/Users/cba/Desktop/github_datascience_code/download_code/OSS-Pole-Emploi_gabarit/gabarit/template_num/num_project/tests/test_model_lgbm_classifier.py,176,"probas_inv = model.predict(x_train_inv, return_proba=True)"
/Users/cba/Desktop/github_datascience_code/download_code/OSS-Pole-Emploi_gabarit/gabarit/template_num/num_project/tests/test_model_lgbm_classifier.py,182,"model.fit(x_train, y_train_multi)"
/Users/cba/Desktop/github_datascience_code/download_code/OSS-Pole-Emploi_gabarit/gabarit/template_num/num_project/tests/test_model_lgbm_classifier.py,183,preds = model.predict(x_train)
/Users/cba/Desktop/github_datascience_code/download_code/OSS-Pole-Emploi_gabarit/gabarit/template_num/num_project/tests/test_model_lgbm_classifier.py,185,"probas = model.predict(x_train, return_proba=True)"
/Users/cba/Desktop/github_datascience_code/download_code/OSS-Pole-Emploi_gabarit/gabarit/template_num/num_project/tests/test_model_lgbm_classifier.py,189,"model.fit(x_train, y_train_multi)"
/Users/cba/Desktop/github_datascience_code/download_code/OSS-Pole-Emploi_gabarit/gabarit/template_num/num_project/tests/test_model_lgbm_classifier.py,190,preds = model.predict(x_train)
/Users/cba/Desktop/github_datascience_code/download_code/OSS-Pole-Emploi_gabarit/gabarit/template_num/num_project/tests/test_model_lgbm_classifier.py,192,"probas = model.predict(x_train, return_proba=True)"
/Users/cba/Desktop/github_datascience_code/download_code/OSS-Pole-Emploi_gabarit/gabarit/template_num/num_project/tests/test_model_lgbm_classifier.py,196,"model.fit(x_train, y_train_multi)"
/Users/cba/Desktop/github_datascience_code/download_code/OSS-Pole-Emploi_gabarit/gabarit/template_num/num_project/tests/test_model_lgbm_classifier.py,197,preds = model.predict(x_train)
/Users/cba/Desktop/github_datascience_code/download_code/OSS-Pole-Emploi_gabarit/gabarit/template_num/num_project/tests/test_model_lgbm_classifier.py,199,"probas = model.predict(x_train, return_proba=True)"
/Users/cba/Desktop/github_datascience_code/download_code/OSS-Pole-Emploi_gabarit/gabarit/template_num/num_project/tests/test_model_lgbm_classifier.py,202,"preds_inv = model.predict(x_train_inv, return_proba=False)"
/Users/cba/Desktop/github_datascience_code/download_code/OSS-Pole-Emploi_gabarit/gabarit/template_num/num_project/tests/test_model_lgbm_classifier.py,204,"probas_inv = model.predict(x_train_inv, return_proba=True)"
/Users/cba/Desktop/github_datascience_code/download_code/OSS-Pole-Emploi_gabarit/gabarit/template_num/num_project/tests/test_model_lgbm_classifier.py,211,"model.predict(pd.Series([-2, 3]))"
/Users/cba/Desktop/github_datascience_code/download_code/OSS-Pole-Emploi_gabarit/gabarit/template_num/num_project/tests/test_model_lgbm_classifier.py,232,"model.fit(x_train, y_train_mono_2)"
/Users/cba/Desktop/github_datascience_code/download_code/OSS-Pole-Emploi_gabarit/gabarit/template_num/num_project/tests/test_model_lgbm_classifier.py,238,"model.fit(x_train, y_train_mono_2)"
/Users/cba/Desktop/github_datascience_code/download_code/OSS-Pole-Emploi_gabarit/gabarit/template_num/num_project/tests/test_model_lgbm_classifier.py,244,"model.fit(x_train, y_train_mono_2)"
/Users/cba/Desktop/github_datascience_code/download_code/OSS-Pole-Emploi_gabarit/gabarit/template_num/num_project/tests/test_model_lgbm_classifier.py,255,"model.fit(x_train, y_train_mono_3)"
/Users/cba/Desktop/github_datascience_code/download_code/OSS-Pole-Emploi_gabarit/gabarit/template_num/num_project/tests/test_model_lgbm_classifier.py,261,"model.fit(x_train, y_train_mono_3)"
/Users/cba/Desktop/github_datascience_code/download_code/OSS-Pole-Emploi_gabarit/gabarit/template_num/num_project/tests/test_model_lgbm_classifier.py,267,"model.fit(x_train, y_train_mono_3)"
/Users/cba/Desktop/github_datascience_code/download_code/OSS-Pole-Emploi_gabarit/gabarit/template_num/num_project/tests/test_model_lgbm_classifier.py,278,"model.fit(x_train, y_train_multi)"
/Users/cba/Desktop/github_datascience_code/download_code/OSS-Pole-Emploi_gabarit/gabarit/template_num/num_project/tests/test_model_lgbm_classifier.py,284,"model.fit(x_train, y_train_multi)"
/Users/cba/Desktop/github_datascience_code/download_code/OSS-Pole-Emploi_gabarit/gabarit/template_num/num_project/tests/test_model_lgbm_classifier.py,290,"model.fit(x_train, y_train_multi)"
/Users/cba/Desktop/github_datascience_code/download_code/OSS-Pole-Emploi_gabarit/gabarit/template_num/num_project/tests/test_model_lgbm_classifier.py,323,"model.fit(x_train, y_train_mono_2)"
/Users/cba/Desktop/github_datascience_code/download_code/OSS-Pole-Emploi_gabarit/gabarit/template_num/num_project/tests/test_model_lgbm_classifier.py,328,"model.fit(x_train, y_train_mono_2)"
/Users/cba/Desktop/github_datascience_code/download_code/OSS-Pole-Emploi_gabarit/gabarit/template_num/num_project/tests/test_model_lgbm_classifier.py,333,"model.fit(x_train, y_train_mono_2)"
/Users/cba/Desktop/github_datascience_code/download_code/OSS-Pole-Emploi_gabarit/gabarit/template_num/num_project/tests/test_model_lgbm_classifier.py,343,"model.fit(x_train, y_train_mono_3)"
/Users/cba/Desktop/github_datascience_code/download_code/OSS-Pole-Emploi_gabarit/gabarit/template_num/num_project/tests/test_model_lgbm_classifier.py,348,"model.fit(x_train, y_train_mono_3)"
/Users/cba/Desktop/github_datascience_code/download_code/OSS-Pole-Emploi_gabarit/gabarit/template_num/num_project/tests/test_model_lgbm_classifier.py,353,"model.fit(x_train, y_train_mono_3)"
/Users/cba/Desktop/github_datascience_code/download_code/OSS-Pole-Emploi_gabarit/gabarit/template_num/num_project/tests/test_model_lgbm_classifier.py,363,"model.fit(x_train, y_train_multi)  # Unavailable in multi-labels"
/Users/cba/Desktop/github_datascience_code/download_code/OSS-Pole-Emploi_gabarit/gabarit/template_num/num_project/tests/test_model_lgbm_classifier.py,368,"model.fit(x_train, y_train_multi)  # Unavailable in multi-labels"
/Users/cba/Desktop/github_datascience_code/download_code/OSS-Pole-Emploi_gabarit/gabarit/template_num/num_project/tests/test_model_lgbm_classifier.py,373,"model.fit(x_train, y_train_multi)  # Unavailable in multi-labels"
/Users/cba/Desktop/github_datascience_code/download_code/OSS-Pole-Emploi_gabarit/gabarit/template_num/num_project/tests/test_model_lgbm_classifier.py,443,"model.fit(x_train, y_train_mono_2)"
/Users/cba/Desktop/github_datascience_code/download_code/OSS-Pole-Emploi_gabarit/gabarit/template_num/num_project/tests/test_model_lgbm_classifier.py,479,"model.fit(x_train, y_train_mono_2)"
/Users/cba/Desktop/github_datascience_code/download_code/OSS-Pole-Emploi_gabarit/gabarit/template_num/num_project/tests/test_model_lgbm_classifier.py,515,"model.fit(x_train, y_train_mono_2)"
/Users/cba/Desktop/github_datascience_code/download_code/OSS-Pole-Emploi_gabarit/gabarit/template_num/num_project/tests/test_model_lgbm_classifier.py,554,"model.fit(x_train, y_train_multi)"
/Users/cba/Desktop/github_datascience_code/download_code/OSS-Pole-Emploi_gabarit/gabarit/template_num/num_project/tests/test_model_lgbm_classifier.py,590,"model.fit(x_train, y_train_multi)"
/Users/cba/Desktop/github_datascience_code/download_code/OSS-Pole-Emploi_gabarit/gabarit/template_num/num_project/tests/test_model_lgbm_classifier.py,626,"model.fit(x_train, y_train_multi)"
/Users/cba/Desktop/github_datascience_code/download_code/OSS-Pole-Emploi_gabarit/gabarit/template_num/num_project/tests/test_model_dense_regressor.py,111,"model.fit(x_train, y_train_regressor)"
/Users/cba/Desktop/github_datascience_code/download_code/OSS-Pole-Emploi_gabarit/gabarit/template_num/num_project/tests/test_model_dense_regressor.py,112,"preds = model.predict(x_train, return_proba=False, alternative_version=False)"
/Users/cba/Desktop/github_datascience_code/download_code/OSS-Pole-Emploi_gabarit/gabarit/template_num/num_project/tests/test_model_dense_regressor.py,113,"preds_alternative = model.predict(x_train, return_proba=False, alternative_version=True)"
/Users/cba/Desktop/github_datascience_code/download_code/OSS-Pole-Emploi_gabarit/gabarit/template_num/num_project/tests/test_model_dense_regressor.py,119,"_ = model.predict(x_train, return_proba=True)"
/Users/cba/Desktop/github_datascience_code/download_code/OSS-Pole-Emploi_gabarit/gabarit/template_num/num_project/tests/test_model_dense_regressor.py,121,"_ = model.predict(x_train, return_proba=True, alternative_version=True)"
/Users/cba/Desktop/github_datascience_code/download_code/OSS-Pole-Emploi_gabarit/gabarit/template_num/num_project/tests/test_model_dense_regressor.py,123,"preds_inv = model.predict(x_train_inv, return_proba=False, alternative_version=False)"
/Users/cba/Desktop/github_datascience_code/download_code/OSS-Pole-Emploi_gabarit/gabarit/template_num/num_project/tests/test_model_dense_regressor.py,130,model.predict(x_train)
/Users/cba/Desktop/github_datascience_code/download_code/OSS-Pole-Emploi_gabarit/gabarit/template_num/num_project/tests/test_model_dense_regressor.py,132,"model.predict(x_train, alternative_version=True)"
/Users/cba/Desktop/github_datascience_code/download_code/OSS-Pole-Emploi_gabarit/gabarit/template_num/num_project/tests/test_model_dense_regressor.py,267,"model.fit(x_train, y_train_regressor)"
/Users/cba/Desktop/github_datascience_code/download_code/OSS-Pole-Emploi_gabarit/gabarit/template_num/num_project/tests/test_model_dense_regressor.py,272,"np.testing.assert_almost_equal([list(_) for _ in reloaded_model.predict(x_train)], [list(_) for _ in model.model.predict(x_train)], decimal=3)"
/Users/cba/Desktop/github_datascience_code/download_code/OSS-Pole-Emploi_gabarit/gabarit/template_num/num_project/tests/test_model_dense_regressor.py,276,"np.testing.assert_almost_equal([list(_) for _ in reloaded_model.predict(x_train)], [list(_) for _ in model.model.predict(x_train)], decimal=3)"
/Users/cba/Desktop/github_datascience_code/download_code/OSS-Pole-Emploi_gabarit/gabarit/template_num/num_project/tests/test_model_dense_regressor.py,299,"model.fit(x_train, y_train_regressor)"
/Users/cba/Desktop/github_datascience_code/download_code/OSS-Pole-Emploi_gabarit/gabarit/template_num/num_project/tests/test_model_dense_regressor.py,328,"self.assertEqual([[_] for _ in model.predict(x_train)], [[_] for _ in new_model.predict(x_train)])"
/Users/cba/Desktop/github_datascience_code/download_code/OSS-Pole-Emploi_gabarit/gabarit/template_num/num_project/tests/test_model_lgbm_regressor.py,90,"model.fit(x_train, y_train_regressor)"
/Users/cba/Desktop/github_datascience_code/download_code/OSS-Pole-Emploi_gabarit/gabarit/template_num/num_project/tests/test_model_lgbm_regressor.py,91,"preds = model.predict(x_train, return_proba=False)"
/Users/cba/Desktop/github_datascience_code/download_code/OSS-Pole-Emploi_gabarit/gabarit/template_num/num_project/tests/test_model_lgbm_regressor.py,94,"probas = model.predict(x_train, return_proba=True)"
/Users/cba/Desktop/github_datascience_code/download_code/OSS-Pole-Emploi_gabarit/gabarit/template_num/num_project/tests/test_model_lgbm_regressor.py,96,"preds_inv = model.predict(x_train_inv, return_proba=False)"
/Users/cba/Desktop/github_datascience_code/download_code/OSS-Pole-Emploi_gabarit/gabarit/template_num/num_project/tests/test_model_lgbm_regressor.py,103,"model.predict(pd.Series([-2, 3]))"
/Users/cba/Desktop/github_datascience_code/download_code/OSS-Pole-Emploi_gabarit/gabarit/template_num/num_project/tests/test_model_lgbm_regressor.py,162,"model.fit(x_train, y_train_regressor)"
/Users/cba/Desktop/github_datascience_code/download_code/OSS-Pole-Emploi_gabarit/gabarit/template_num/num_project/tests/test_model_lgbm_regressor.py,186,"self.assertEqual([[_] for _ in model.predict(x_train)], [[_] for _ in new_model.predict(x_train)])"
/Users/cba/Desktop/github_datascience_code/download_code/OSS-Pole-Emploi_gabarit/gabarit/template_num/num_project/tests/test_model_elasticnet_regressor.py,89,"model.fit(x_train, y_train_regressor)"
/Users/cba/Desktop/github_datascience_code/download_code/OSS-Pole-Emploi_gabarit/gabarit/template_num/num_project/tests/test_model_elasticnet_regressor.py,90,"preds = model.predict(x_train, return_proba=False)"
/Users/cba/Desktop/github_datascience_code/download_code/OSS-Pole-Emploi_gabarit/gabarit/template_num/num_project/tests/test_model_elasticnet_regressor.py,93,"probas = model.predict(x_train, return_proba=True)"
/Users/cba/Desktop/github_datascience_code/download_code/OSS-Pole-Emploi_gabarit/gabarit/template_num/num_project/tests/test_model_elasticnet_regressor.py,95,"preds_inv = model.predict(x_train_inv, return_proba=False)"
/Users/cba/Desktop/github_datascience_code/download_code/OSS-Pole-Emploi_gabarit/gabarit/template_num/num_project/tests/test_model_elasticnet_regressor.py,102,"model.predict(pd.Series([-2, 3]))"
/Users/cba/Desktop/github_datascience_code/download_code/OSS-Pole-Emploi_gabarit/gabarit/template_num/num_project/tests/test_model_elasticnet_regressor.py,161,"model.fit(x_train, y_train_regressor)"
/Users/cba/Desktop/github_datascience_code/download_code/OSS-Pole-Emploi_gabarit/gabarit/template_num/num_project/tests/test_model_elasticnet_regressor.py,184,"self.assertEqual([[_] for _ in model.predict(x_train)], [[_] for _ in new_model.predict(x_train)])"
/Users/cba/Desktop/github_datascience_code/download_code/OSS-Pole-Emploi_gabarit/gabarit/template_num/num_project/tests/test_model_rf_classifier.py,125,"model.fit(x_train, y_train_mono_2)"
/Users/cba/Desktop/github_datascience_code/download_code/OSS-Pole-Emploi_gabarit/gabarit/template_num/num_project/tests/test_model_rf_classifier.py,126,"preds = model.predict(x_train, return_proba=False)"
/Users/cba/Desktop/github_datascience_code/download_code/OSS-Pole-Emploi_gabarit/gabarit/template_num/num_project/tests/test_model_rf_classifier.py,128,"probas = model.predict(x_train, return_proba=True)"
/Users/cba/Desktop/github_datascience_code/download_code/OSS-Pole-Emploi_gabarit/gabarit/template_num/num_project/tests/test_model_rf_classifier.py,132,"model.fit(x_train, y_train_mono_2)"
/Users/cba/Desktop/github_datascience_code/download_code/OSS-Pole-Emploi_gabarit/gabarit/template_num/num_project/tests/test_model_rf_classifier.py,133,"preds = model.predict(x_train, return_proba=False)"
/Users/cba/Desktop/github_datascience_code/download_code/OSS-Pole-Emploi_gabarit/gabarit/template_num/num_project/tests/test_model_rf_classifier.py,135,"probas = model.predict(x_train, return_proba=True)"
/Users/cba/Desktop/github_datascience_code/download_code/OSS-Pole-Emploi_gabarit/gabarit/template_num/num_project/tests/test_model_rf_classifier.py,139,"model.fit(x_train, y_train_mono_2)"
/Users/cba/Desktop/github_datascience_code/download_code/OSS-Pole-Emploi_gabarit/gabarit/template_num/num_project/tests/test_model_rf_classifier.py,140,"preds = model.predict(x_train, return_proba=False)"
