File Path,Line Number,Import Statement
/Users/cba/Desktop/github_datascience_code/download_code/IBM_lale/test/test_relational.py,22,train_test_split
/Users/cba/Desktop/github_datascience_code/download_code/IBM_lale/test/test_optimizers.py,25,load_iris
/Users/cba/Desktop/github_datascience_code/download_code/IBM_lale/test/test_optimizers.py,26,make_scorer
/Users/cba/Desktop/github_datascience_code/download_code/IBM_lale/test/test_optimizers.py,27,train_test_split
/Users/cba/Desktop/github_datascience_code/download_code/IBM_lale/test/test_optimizers.py,365,f1_score
/Users/cba/Desktop/github_datascience_code/download_code/IBM_lale/test/test_optimizers.py,587,GroupKFold
/Users/cba/Desktop/github_datascience_code/download_code/IBM_lale/test/test_optimizers.py,611,fetch_20newsgroups
/Users/cba/Desktop/github_datascience_code/download_code/IBM_lale/test/test_optimizers.py,865,KFold
/Users/cba/Desktop/github_datascience_code/download_code/IBM_lale/test/test_optimizers.py,875,confusion_matrix
/Users/cba/Desktop/github_datascience_code/download_code/IBM_lale/test/test_optimizers.py,888,cross_val_score
/Users/cba/Desktop/github_datascience_code/download_code/IBM_lale/test/test_optimizers.py,946,DecisionTreeClassifier
/Users/cba/Desktop/github_datascience_code/download_code/IBM_lale/test/test_optimizers.py,1115,load_diabetes
/Users/cba/Desktop/github_datascience_code/download_code/IBM_lale/test/test_optimizers.py,1235,f1_score
/Users/cba/Desktop/github_datascience_code/download_code/IBM_lale/test/test_sklearn_compat.py,18,clone
/Users/cba/Desktop/github_datascience_code/download_code/IBM_lale/test/test_type_checking.py,36,load_iris
/Users/cba/Desktop/github_datascience_code/download_code/IBM_lale/test/test_type_checking.py,817,sklearn.datasets
/Users/cba/Desktop/github_datascience_code/download_code/IBM_lale/test/test_type_checking.py,1408,sklearn.datasets
/Users/cba/Desktop/github_datascience_code/download_code/IBM_lale/test/test_type_checking.py,1409,sklearn.metrics
/Users/cba/Desktop/github_datascience_code/download_code/IBM_lale/test/test_type_checking.py,1429,load_iris
/Users/cba/Desktop/github_datascience_code/download_code/IBM_lale/test/test_type_checking.py,1430,train_test_split
/Users/cba/Desktop/github_datascience_code/download_code/IBM_lale/test/mock_module.py,15,sklearn.neighbors
/Users/cba/Desktop/github_datascience_code/download_code/IBM_lale/test/test_relational_sklearn.py,29,sklearn.datasets
/Users/cba/Desktop/github_datascience_code/download_code/IBM_lale/test/test_relational_sklearn.py,32,SelectKBest as SkSelectKBest
/Users/cba/Desktop/github_datascience_code/download_code/IBM_lale/test/test_relational_sklearn.py,33,SimpleImputer as SkSimpleImputer
/Users/cba/Desktop/github_datascience_code/download_code/IBM_lale/test/test_relational_sklearn.py,34,accuracy_score as sk_accuracy_score
/Users/cba/Desktop/github_datascience_code/download_code/IBM_lale/test/test_relational_sklearn.py,35,balanced_accuracy_score as sk_balanced_accuracy_score
/Users/cba/Desktop/github_datascience_code/download_code/IBM_lale/test/test_relational_sklearn.py,36,f1_score as sk_f1_score
/Users/cba/Desktop/github_datascience_code/download_code/IBM_lale/test/test_relational_sklearn.py,37,make_scorer
/Users/cba/Desktop/github_datascience_code/download_code/IBM_lale/test/test_relational_sklearn.py,38,r2_score as sk_r2_score
/Users/cba/Desktop/github_datascience_code/download_code/IBM_lale/test/test_relational_sklearn.py,39,KFold
/Users/cba/Desktop/github_datascience_code/download_code/IBM_lale/test/test_relational_sklearn.py,40,cross_val_score as sk_cross_val_score
/Users/cba/Desktop/github_datascience_code/download_code/IBM_lale/test/test_relational_sklearn.py,41,cross_validate as sk_cross_validate
/Users/cba/Desktop/github_datascience_code/download_code/IBM_lale/test/test_relational_sklearn.py,42,make_pipeline as sk_make_pipeline
/Users/cba/Desktop/github_datascience_code/download_code/IBM_lale/test/test_relational_sklearn.py,43,MinMaxScaler as SkMinMaxScaler
/Users/cba/Desktop/github_datascience_code/download_code/IBM_lale/test/test_relational_sklearn.py,44,OneHotEncoder as SkOneHotEncoder
/Users/cba/Desktop/github_datascience_code/download_code/IBM_lale/test/test_relational_sklearn.py,45,OrdinalEncoder as SkOrdinalEncoder
/Users/cba/Desktop/github_datascience_code/download_code/IBM_lale/test/test_relational_sklearn.py,46,StandardScaler as SkStandardScaler
/Users/cba/Desktop/github_datascience_code/download_code/IBM_lale/test/test_relational_sklearn.py,47,scale as sk_scale
/Users/cba/Desktop/github_datascience_code/download_code/IBM_lale/test/test_relational_sklearn.py,308,load_iris
/Users/cba/Desktop/github_datascience_code/download_code/IBM_lale/test/test_relational_sklearn.py,309,train_test_split
/Users/cba/Desktop/github_datascience_code/download_code/IBM_lale/test/test_relational_sklearn.py,368,load_digits
/Users/cba/Desktop/github_datascience_code/download_code/IBM_lale/test/test_relational_sklearn.py,1732,ColumnTransformer as SkColumnTransformer
/Users/cba/Desktop/github_datascience_code/download_code/IBM_lale/test/test_relational_sklearn.py,1733,RandomForestClassifier as SkRandomForestClassifier
/Users/cba/Desktop/github_datascience_code/download_code/IBM_lale/test/test_relational_sklearn.py,1734,SGDClassifier as SkSGDClassifier
/Users/cba/Desktop/github_datascience_code/download_code/IBM_lale/test/test_relational_sklearn.py,1909,ColumnTransformer as SkColumnTransformer
/Users/cba/Desktop/github_datascience_code/download_code/IBM_lale/test/test_relational_sklearn.py,1910,RandomForestClassifier as SkRandomForestClassifier
/Users/cba/Desktop/github_datascience_code/download_code/IBM_lale/test/test_relational_sklearn.py,1911,SGDClassifier as SkSGDClassifier
/Users/cba/Desktop/github_datascience_code/download_code/IBM_lale/test/test_relational_sklearn.py,2253,DecisionTreeClassifier as SkDecisionTreeClassifier
/Users/cba/Desktop/github_datascience_code/download_code/IBM_lale/test/test_pgo.py,57,load_iris
/Users/cba/Desktop/github_datascience_code/download_code/IBM_lale/test/test_pgo.py,58,make_scorer
/Users/cba/Desktop/github_datascience_code/download_code/IBM_lale/test/test_pgo.py,95,load_iris
/Users/cba/Desktop/github_datascience_code/download_code/IBM_lale/test/test_halving_gridsearchcv.py,33,load_iris
/Users/cba/Desktop/github_datascience_code/download_code/IBM_lale/test/test_halving_gridsearchcv.py,34,train_test_split
/Users/cba/Desktop/github_datascience_code/download_code/IBM_lale/test/test_halving_gridsearchcv.py,61,load_iris
/Users/cba/Desktop/github_datascience_code/download_code/IBM_lale/test/test_halving_gridsearchcv.py,110,load_iris
/Users/cba/Desktop/github_datascience_code/download_code/IBM_lale/test/test_halving_gridsearchcv.py,128,load_iris
/Users/cba/Desktop/github_datascience_code/download_code/IBM_lale/test/test_halving_gridsearchcv.py,129,make_scorer
/Users/cba/Desktop/github_datascience_code/download_code/IBM_lale/test/test_halving_gridsearchcv.py,150,load_iris
/Users/cba/Desktop/github_datascience_code/download_code/IBM_lale/test/test_halving_gridsearchcv.py,151,make_scorer
/Users/cba/Desktop/github_datascience_code/download_code/IBM_lale/test/test_halving_gridsearchcv.py,176,load_diabetes
/Users/cba/Desktop/github_datascience_code/download_code/IBM_lale/test/test_halving_gridsearchcv.py,177,train_test_split
/Users/cba/Desktop/github_datascience_code/download_code/IBM_lale/test/test_halving_gridsearchcv.py,202,load_iris
/Users/cba/Desktop/github_datascience_code/download_code/IBM_lale/test/test_halving_gridsearchcv.py,203,train_test_split
/Users/cba/Desktop/github_datascience_code/download_code/IBM_lale/test/test_core_misc.py,27,load_iris
/Users/cba/Desktop/github_datascience_code/download_code/IBM_lale/test/test_core_misc.py,28,PCA as SkPCA
/Users/cba/Desktop/github_datascience_code/download_code/IBM_lale/test/test_core_misc.py,210,sklearn.preprocessing._encoders as skohe
/Users/cba/Desktop/github_datascience_code/download_code/IBM_lale/test/test_core_misc.py,316,clone
/Users/cba/Desktop/github_datascience_code/download_code/IBM_lale/test/test_core_misc.py,329,clone
/Users/cba/Desktop/github_datascience_code/download_code/IBM_lale/test/test_core_misc.py,330,make_scorer
/Users/cba/Desktop/github_datascience_code/download_code/IBM_lale/test/test_core_misc.py,331,cross_val_score
/Users/cba/Desktop/github_datascience_code/download_code/IBM_lale/test/test_core_misc.py,353,clone
/Users/cba/Desktop/github_datascience_code/download_code/IBM_lale/test/test_core_misc.py,363,make_scorer
/Users/cba/Desktop/github_datascience_code/download_code/IBM_lale/test/test_core_misc.py,364,cross_val_score
/Users/cba/Desktop/github_datascience_code/download_code/IBM_lale/test/test_core_misc.py,368,clone
/Users/cba/Desktop/github_datascience_code/download_code/IBM_lale/test/test_core_misc.py,398,clone
/Users/cba/Desktop/github_datascience_code/download_code/IBM_lale/test/test_core_misc.py,410,VotingClassifier
/Users/cba/Desktop/github_datascience_code/download_code/IBM_lale/test/test_core_misc.py,423,VotingClassifier
/Users/cba/Desktop/github_datascience_code/download_code/IBM_lale/test/test_core_misc.py,1119,train_test_split
/Users/cba/Desktop/github_datascience_code/download_code/IBM_lale/test/test_core_misc.py,1135,accuracy_score
/Users/cba/Desktop/github_datascience_code/download_code/IBM_lale/test/test_core_misc.py,1145,accuracy_score
/Users/cba/Desktop/github_datascience_code/download_code/IBM_lale/test/test_custom_schemas.py,21,PCA as sk_PCA
/Users/cba/Desktop/github_datascience_code/download_code/IBM_lale/test/test_custom_schemas.py,22,Lars as sk_lars
/Users/cba/Desktop/github_datascience_code/download_code/IBM_lale/test/test_custom_schemas.py,33,sklearn.decomposition
/Users/cba/Desktop/github_datascience_code/download_code/IBM_lale/test/test_custom_schemas.py,566,clone
/Users/cba/Desktop/github_datascience_code/download_code/IBM_lale/test/test_snapml.py,17,sklearn.datasets
/Users/cba/Desktop/github_datascience_code/download_code/IBM_lale/test/test_snapml.py,18,sklearn.metrics
/Users/cba/Desktop/github_datascience_code/download_code/IBM_lale/test/test_snapml.py,23,load_breast_cancer
/Users/cba/Desktop/github_datascience_code/download_code/IBM_lale/test/test_snapml.py,24,train_test_split
/Users/cba/Desktop/github_datascience_code/download_code/IBM_lale/test/test_snapml.py,142,load_diabetes
/Users/cba/Desktop/github_datascience_code/download_code/IBM_lale/test/test_snapml.py,143,train_test_split
/Users/cba/Desktop/github_datascience_code/download_code/IBM_lale/test/test_core_pipeline.py,21,sklearn.datasets
/Users/cba/Desktop/github_datascience_code/download_code/IBM_lale/test/test_core_pipeline.py,22,sklearn.pipeline
/Users/cba/Desktop/github_datascience_code/download_code/IBM_lale/test/test_core_pipeline.py,23,SelectKBest as SkSelectKBest
/Users/cba/Desktop/github_datascience_code/download_code/IBM_lale/test/test_core_pipeline.py,24,r2_score
/Users/cba/Desktop/github_datascience_code/download_code/IBM_lale/test/test_core_pipeline.py,25,train_test_split
/Users/cba/Desktop/github_datascience_code/download_code/IBM_lale/test/test_core_pipeline.py,98,clone
/Users/cba/Desktop/github_datascience_code/download_code/IBM_lale/test/test_core_pipeline.py,184,PCA as SklearnPCA
/Users/cba/Desktop/github_datascience_code/download_code/IBM_lale/test/test_core_pipeline.py,185,LogisticRegression as SklearnLR
/Users/cba/Desktop/github_datascience_code/download_code/IBM_lale/test/test_core_pipeline.py,222,f_regression
/Users/cba/Desktop/github_datascience_code/download_code/IBM_lale/test/test_core_pipeline.py,223,Pipeline
/Users/cba/Desktop/github_datascience_code/download_code/IBM_lale/test/test_core_pipeline.py,224,SVC as SklearnSVC
/Users/cba/Desktop/github_datascience_code/download_code/IBM_lale/test/test_core_pipeline.py,242,PCA as SklearnPCA
/Users/cba/Desktop/github_datascience_code/download_code/IBM_lale/test/test_core_pipeline.py,243,KNeighborsClassifier as SklearnKNN
/Users/cba/Desktop/github_datascience_code/download_code/IBM_lale/test/test_core_pipeline.py,261,PCA as SklearnPCA
/Users/cba/Desktop/github_datascience_code/download_code/IBM_lale/test/test_core_pipeline.py,262,Nystroem as SklearnNystroem
/Users/cba/Desktop/github_datascience_code/download_code/IBM_lale/test/test_core_pipeline.py,263,KNeighborsClassifier as SklearnKNN
/Users/cba/Desktop/github_datascience_code/download_code/IBM_lale/test/test_core_pipeline.py,264,FeatureUnion
/Users/cba/Desktop/github_datascience_code/download_code/IBM_lale/test/test_core_pipeline.py,288,PCA as SklearnPCA
/Users/cba/Desktop/github_datascience_code/download_code/IBM_lale/test/test_core_pipeline.py,289,Nystroem as SklearnNystroem
/Users/cba/Desktop/github_datascience_code/download_code/IBM_lale/test/test_core_pipeline.py,290,KNeighborsClassifier as SklearnKNN
/Users/cba/Desktop/github_datascience_code/download_code/IBM_lale/test/test_core_pipeline.py,291,FeatureUnion
/Users/cba/Desktop/github_datascience_code/download_code/IBM_lale/test/test_core_pipeline.py,323,PCA as SklearnPCA
/Users/cba/Desktop/github_datascience_code/download_code/IBM_lale/test/test_core_pipeline.py,324,Nystroem as SklearnNystroem
/Users/cba/Desktop/github_datascience_code/download_code/IBM_lale/test/test_core_pipeline.py,325,KNeighborsClassifier as SklearnKNN
/Users/cba/Desktop/github_datascience_code/download_code/IBM_lale/test/test_core_pipeline.py,326,FeatureUnion
/Users/cba/Desktop/github_datascience_code/download_code/IBM_lale/test/test_core_pipeline.py,377,PCA as SklearnPCA
/Users/cba/Desktop/github_datascience_code/download_code/IBM_lale/test/test_core_pipeline.py,378,Nystroem as SklearnNystroem
